date_id,ville_id,temperature,humidite,pluie,vent,score_meteo,ideal_temp,low_rain,low_wind
20230122,5841,25.5,97.0,25.0,25.2,0,True,False,False
20230123,5841,27.5,93.0,16.3,26.2,0,True,False,False
20230124,5841,29.6,89.0,3.4,24.7,23,False,False,False
20230125,5841,30.5,89.0,14.3,22.9,5,False,False,False
20230126,5841,28.7,90.0,5.9,18.1,14,False,False,False
20230127,5841,30.6,84.0,1.2,25.8,32,False,False,False
20230128,5841,30.8,81.0,0.0,19.6,36,False,True,False
20230129,5841,31.4,81.0,0.0,17.6,36,False,True,False
20230130,5841,30.3,88.0,2.5,13.3,28,False,False,True
20230131,5841,28.8,93.0,17.1,17.8,1,False,False,False
20230201,5841,28.4,93.0,12.1,21.8,0,False,False,False
20230202,5841,27.7,87.0,4.3,19.8,16,True,False,False
20230203,5841,28.1,85.0,6.0,25.2,13,False,False,False
20230204,5841,28.3,89.0,3.9,18.1,19,False,False,False
20230205,5841,28.1,92.0,20.3,19.5,0,False,False,False
20230206,5841,27.9,93.0,33.6,14.2,0,True,False,True
20230207,5841,27.2,92.0,9.0,10.8,3,True,False,True
20230208,5841,27.7,93.0,9.4,14.0,1,True,False,True
20230209,5841,27.5,91.0,17.3,13.7,0,True,False,True
20230210,5841,27.7,88.0,4.1,10.5,20,True,False,True
20230211,5841,28.2,88.0,1.1,14.2,28,False,False,True
20230212,5841,28.1,87.0,3.4,12.2,22,False,False,True
20230213,5841,27.5,87.0,2.7,16.7,21,True,False,False
20230214,5841,27.8,83.0,0.9,16.4,27,True,True,False
20230215,5841,27.5,86.0,19.5,17.7,0,True,False,False
20230216,5841,27.7,91.0,8.5,11.0,6,True,False,True
20230217,5841,28.2,89.0,5.3,12.8,16,False,False,True
20230218,5841,28.8,83.0,1.8,15.3,27,False,False,False
20230219,5841,29.4,81.0,1.7,9.5,33,False,False,True
20230220,5841,28.5,82.0,2.0,18.3,26,False,False,False
20230221,5841,30.2,77.0,0.1,28.5,36,False,True,False
20230222,5841,29.4,82.0,3.3,22.7,24,False,False,False
20230223,5841,27.3,94.0,21.5,10.2,0,True,False,True
20230224,5841,28.1,86.0,0.9,14.0,28,False,True,True
20230225,5841,27.6,84.0,5.9,16.6,12,True,False,False
20230226,5841,27.9,87.0,2.3,13.4,24,True,False,True
20230227,5841,27.7,88.0,5.0,11.4,16,True,False,True
20230228,5841,27.8,88.0,4.1,12.2,19,True,False,True
20230301,5841,28.4,86.0,3.2,12.1,23,False,False,True
20230302,5841,28.7,86.0,5.1,17.6,17,False,False,False
20230303,5841,29.6,86.0,2.1,20.7,28,False,False,False
20230304,5841,30.6,86.0,5.7,17.1,18,False,False,False
20230305,5841,30.4,87.0,1.9,17.7,29,False,False,False
20230306,5841,34.6,77.0,0.0,19.9,37,False,True,False
20230307,5841,32.3,79.0,7.0,15.1,15,False,False,False
20230308,5841,29.8,90.0,18.0,13.4,5,False,False,True
20230309,5841,29.0,89.0,8.2,16.6,8,False,False,False
20230310,5841,26.4,95.0,33.7,16.9,0,True,False,False
20230311,5841,27.3,92.0,10.0,22.0,0,True,False,False
20230312,5841,26.8,89.0,11.8,18.3,0,True,False,False
20230313,5841,27.2,84.0,6.3,18.9,10,True,False,False
20230314,5841,27.5,85.0,3.2,18.4,19,True,False,False
20230315,5841,26.6,90.0,6.3,13.4,8,True,False,True
20230316,5841,28.9,84.0,0.0,10.8,36,False,True,True
20230317,5841,29.9,83.0,0.0,15.8,35,False,True,False
20230318,5841,29.4,87.0,1.0,11.3,33,False,False,True
20230319,5841,28.5,91.0,2.5,12.8,25,False,False,True
20230320,5841,28.6,89.0,3.1,11.2,24,False,False,True
20230321,5841,27.9,91.0,9.4,12.0,3,True,False,True
20230322,5841,27.7,88.0,3.4,15.0,19,True,False,False
20230323,5841,27.5,89.0,8.5,13.9,4,True,False,True
20230324,5841,27.5,91.0,8.9,17.8,1,True,False,False
20230325,5841,27.2,91.0,11.0,15.5,0,True,False,False
20230326,5841,27.5,88.0,6.3,18.8,10,True,False,False
20230327,5841,28.0,88.0,4.0,12.8,19,True,False,True
20230328,5841,29.4,90.0,14.1,11.5,5,False,False,True
20230329,5841,26.6,96.0,24.6,13.6,0,True,False,True
20230330,5841,28.1,88.0,3.4,14.8,20,False,False,True
20230331,5841,28.7,83.0,2.2,18.0,26,False,False,False
20230401,5841,28.3,89.0,11.2,15.1,0,False,False,False
20230402,5841,27.4,93.0,13.1,12.8,0,True,False,True
20230403,5841,27.9,89.0,2.9,11.4,23,True,False,True
20230404,5841,28.4,88.0,0.3,11.5,32,False,True,True
20230405,5841,28.8,84.0,0.5,10.6,34,False,True,True
20230406,5841,27.7,90.0,2.4,11.4,24,True,False,True
20230407,5841,28.1,84.0,0.6,15.9,29,False,True,False
20230408,5841,27.6,87.0,13.2,17.7,0,True,False,False
20230409,5841,27.3,92.0,13.3,14.2,0,True,False,True
20230410,5841,27.2,89.0,1.2,16.9,24,True,False,False
20230411,5841,27.9,87.0,1.5,12.9,27,True,False,True
20230412,5841,28.5,87.0,0.0,10.1,35,False,True,True
20230413,5841,28.8,85.0,0.0,11.2,35,False,True,True
20230414,5841,28.2,86.0,0.2,12.7,32,False,True,True
20230415,5841,28.2,87.0,0.9,11.8,30,False,True,True
20230416,5841,27.9,85.0,1.6,19.9,25,True,False,False
20230417,5841,27.1,84.0,2.8,19.5,20,True,False,False
20230418,5841,26.6,88.0,4.1,20.3,14,True,False,False
20230419,5841,26.7,91.0,12.3,16.1,0,True,False,False
20230420,5841,26.8,92.0,13.9,13.0,0,True,False,True
20230421,5841,28.1,88.0,1.3,10.5,29,False,False,True
20230422,5841,28.5,89.0,0.4,11.8,32,False,True,True
20230423,5841,26.6,92.0,11.7,9.7,0,True,False,True
20230424,5841,29.3,87.0,0.0,21.5,33,False,True,False
20230425,5841,29.0,87.0,1.1,22.0,29,False,False,False
20230426,5841,27.3,86.0,3.2,15.8,19,True,False,False
20230427,5841,26.2,90.0,9.0,17.8,0,True,False,False
20230428,5841,26.9,81.0,1.6,23.1,23,True,False,False
20230429,5841,26.3,82.0,2.6,21.0,19,True,False,False
20230430,5841,26.9,84.0,1.1,15.2,24,True,False,False
20230501,5841,27.4,85.0,0.0,10.2,32,True,True,True
20230502,5841,26.3,88.0,2.1,18.0,19,True,False,False
20230503,5841,25.8,94.0,34.3,14.8,0,True,False,True
20230504,5841,26.6,87.0,1.5,16.8,22,True,False,False
20230505,5841,27.1,82.0,0.0,13.5,30,True,True,True
20230506,5841,26.9,83.0,2.3,13.6,22,True,False,True
20230507,5841,25.5,90.0,6.4,15.9,4,True,False,False
20230508,5841,26.1,91.0,4.6,16.8,11,True,False,False
20230509,5841,25.3,92.0,9.0,15.5,0,True,False,False
20230510,5841,27.4,85.0,2.1,14.3,23,True,False,True
20230511,5841,26.0,90.0,5.6,13.0,9,True,False,True
20230512,5841,26.6,88.0,1.7,13.5,22,True,False,True
20230513,5841,27.0,89.0,4.7,10.0,16,True,False,True
20230514,5841,26.5,91.0,9.2,9.2,2,True,False,True
20230515,5841,27.1,89.0,0.3,12.2,28,True,True,True
20230516,5841,28.1,83.0,0.0,20.1,31,False,True,False
20230517,5841,28.2,85.0,0.0,16.3,31,False,True,False
20230518,5841,27.4,86.0,0.3,13.4,29,True,True,True
20230519,5841,27.1,90.0,1.0,10.8,27,True,False,True
20230520,5841,28.4,84.0,0.0,16.5,31,False,True,False
20230521,5841,28.5,86.0,0.1,13.2,32,False,True,True
20230522,5841,28.0,86.0,0.0,13.7,31,True,True,True
20230523,5841,28.4,87.0,0.9,15.0,28,False,True,False
20230524,5841,25.3,86.0,1.1,20.0,20,True,False,False
20230525,5841,23.8,88.0,7.1,22.0,0,True,False,False
20230526,5841,24.0,86.0,3.0,19.5,11,True,False,False
20230527,5841,25.3,84.0,3.6,20.6,13,True,False,False
20230528,5841,23.8,95.0,30.7,21.7,0,True,False,False
20230529,5841,22.7,98.0,47.1,17.8,0,True,False,False
20230530,5841,24.2,94.0,19.2,16.6,0,True,False,False
20230531,5841,24.8,90.0,4.4,17.2,8,True,False,False
20230601,5841,24.1,88.0,2.7,15.5,12,True,False,False
20230602,5841,23.5,87.0,3.8,15.6,7,True,False,False
20230603,5841,22.9,96.0,11.2,14.8,0,True,False,True
20230604,5841,24.8,87.0,1.6,14.1,18,True,False,True
20230605,5841,25.3,87.0,2.1,14.6,17,True,False,True
20230606,5841,25.5,86.0,2.3,17.0,17,True,False,False
20230607,5841,24.2,93.0,9.8,13.8,0,True,False,True
20230608,5841,25.4,90.0,0.9,12.7,22,True,True,True
20230609,5841,25.1,90.0,1.1,9.7,22,True,False,True
20230610,5841,25.9,89.0,0.9,8.4,26,True,True,True
20230611,5841,26.3,87.0,0.0,11.3,28,True,True,True
20230612,5841,25.8,87.0,0.0,9.1,28,True,True,True
20230613,5841,26.6,85.0,0.0,16.9,27,True,True,False
20230614,5841,27.1,86.0,0.6,12.4,28,True,True,True
20230615,5841,26.4,87.0,0.0,8.8,30,True,True,True
20230616,5841,26.5,87.0,0.0,9.2,30,True,True,True
20230617,5841,26.9,87.0,0.0,13.0,29,True,True,True
20230618,5841,23.9,88.0,9.0,18.0,0,True,False,False
20230619,5841,23.4,86.0,3.9,19.2,7,True,False,False
20230620,5841,23.6,82.0,1.7,15.3,15,True,False,False
20230621,5841,24.1,86.0,3.9,12.4,10,True,False,True
20230622,5841,24.6,85.0,0.8,12.3,21,True,True,True
20230623,5841,25.3,82.0,0.4,14.2,23,True,True,True
20230624,5841,23.6,82.0,2.2,29.0,13,True,False,False
20230625,5841,22.7,78.0,1.2,22.3,15,True,False,False
20230626,5841,21.6,85.0,1.6,17.3,10,True,False,False
20230627,5841,23.7,80.0,0.0,14.1,21,True,True,True
20230628,5841,24.5,79.0,0.1,14.2,23,True,True,True
20230629,5841,23.2,91.0,15.2,13.9,0,True,False,True
20230630,5841,22.9,89.0,6.1,14.2,0,True,False,True
20230701,5841,23.1,93.0,8.4,14.2,0,True,False,True
20230702,5841,23.3,87.0,2.6,16.7,10,True,False,False
20230703,5841,23.3,84.0,5.6,19.1,2,True,False,False
20230704,5841,23.3,87.0,11.8,17.4,0,True,False,False
20230705,5841,24.1,91.0,11.4,12.9,0,True,False,True
20230706,5841,25.3,84.0,0.4,11.9,25,True,True,True
20230707,5841,23.6,85.0,3.1,20.6,10,True,False,False
20230708,5841,24.5,88.0,4.5,16.6,8,True,False,False
20230709,5841,24.4,86.0,3.5,14.1,11,True,False,True
20230710,5841,24.3,94.0,8.2,11.6,0,True,False,True
20230711,5841,25.2,87.0,0.1,9.4,26,True,True,True
20230712,5841,24.5,85.0,3.5,24.7,11,True,False,False
20230713,5841,23.3,71.0,0.2,28.1,20,True,True,False
20230714,5841,21.7,85.0,7.4,21.5,0,True,False,False
20230715,5841,23.3,77.0,3.4,26.0,10,True,False,False
20230716,5841,21.8,91.0,16.2,23.2,0,True,False,False
20230717,5841,22.4,98.0,20.2,16.1,0,True,False,False
20230718,5841,24.6,85.0,3.3,21.0,12,True,False,False
20230719,5841,23.1,91.0,5.8,15.6,0,True,False,False
20230720,5841,24.7,85.0,0.7,18.7,20,True,True,False
20230721,5841,23.2,86.0,2.6,17.7,10,True,False,False
20230722,5841,23.4,89.0,8.1,16.8,0,True,False,False
20230723,5841,23.8,89.0,6.4,14.9,0,True,False,True
20230724,5841,24.1,88.0,2.4,13.8,14,True,False,True
20230725,5841,25.5,88.0,0.2,9.7,27,True,True,True
20230726,5841,21.1,95.0,19.4,25.9,0,True,False,False
20230727,5841,22.8,82.0,1.7,24.6,13,True,False,False
20230728,5841,21.8,86.0,2.6,18.0,7,True,False,False
20230729,5841,24.3,80.0,0.2,12.6,23,True,True,True
20230730,5841,24.8,75.0,0.0,12.9,25,True,True,True
20230731,5841,23.7,82.0,1.0,12.4,19,True,False,True
20230801,5841,24.8,85.0,1.7,12.6,19,True,False,True
20230802,5841,24.3,78.0,0.3,24.5,21,True,True,False
20230803,5841,23.1,87.0,8.6,25.7,0,True,False,False
20230804,5841,21.9,95.0,28.4,25.3,0,True,False,False
20230805,5841,22.2,92.0,14.2,19.5,0,True,False,False
20230806,5841,22.6,88.0,17.3,20.6,0,True,False,False
20230807,5841,22.9,88.0,8.2,20.4,0,True,False,False
20230808,5841,23.8,87.0,0.4,12.4,20,True,True,True
20230809,5841,23.1,87.0,8.3,18.8,0,True,False,False
20230810,5841,23.6,87.0,5.6,12.9,4,True,False,True
20230811,5841,24.3,82.0,0.2,14.7,21,True,True,True
20230812,5841,24.4,85.0,0.9,10.7,22,True,True,True
20230813,5841,24.6,89.0,6.0,10.8,6,True,False,True
20230814,5841,24.9,90.0,5.5,10.6,8,True,False,True
20230815,5841,25.8,88.0,0.9,13.0,23,True,True,True
20230816,5841,26.4,85.0,0.0,17.3,26,True,True,False
20230817,5841,22.3,96.0,18.5,19.3,0,True,False,False
20230818,5841,23.8,93.0,20.3,10.9,0,True,False,True
20230819,5841,25.7,86.0,0.7,12.4,24,True,True,True
20230820,5841,26.0,82.0,0.0,17.3,26,True,True,False
20230821,5841,25.8,84.0,0.0,15.8,25,True,True,False
20230822,5841,25.7,83.0,1.1,10.1,25,True,False,True
20230823,5841,24.7,85.0,1.9,13.8,17,True,False,True
20230824,5841,24.3,88.0,4.2,13.0,9,True,False,True
20230825,5841,24.6,88.0,2.6,12.0,16,True,False,True
20230826,5841,24.5,89.0,5.3,11.2,8,True,False,True
20230827,5841,24.8,86.0,2.8,12.1,16,True,False,True
20230828,5841,24.8,85.0,4.3,19.3,9,True,False,False
20230829,5841,24.1,90.0,13.6,23.1,0,True,False,False
20230830,5841,21.8,98.0,42.0,25.7,0,True,False,False
20230831,5841,22.8,84.0,5.4,22.2,1,True,False,False
20230901,5841,24.1,80.0,1.2,13.2,19,True,False,True
20230902,5841,24.3,85.0,1.2,12.3,19,True,False,True
20230903,5841,23.9,88.0,6.7,14.7,0,True,False,True
20230904,5841,24.3,88.0,3.7,15.8,9,True,False,False
20230905,5841,24.1,85.0,0.5,13.4,20,True,True,True
20230906,5841,24.9,85.0,0.9,14.8,20,True,True,True
20230907,5841,26.7,84.0,0.4,16.8,26,True,True,False
20230908,5841,25.2,84.0,1.8,9.1,22,True,False,True
20230909,5841,24.5,84.0,1.2,12.1,20,True,False,True
20230910,5841,25.2,79.0,2.4,12.1,19,True,False,True
20230911,5841,24.9,83.0,3.1,11.7,16,True,False,True
20230912,5841,25.6,84.0,1.4,11.3,23,True,False,True
20230913,5841,25.4,83.0,2.6,14.5,17,True,False,True
20230914,5841,23.6,93.0,7.5,17.3,0,True,False,False
20230915,5841,24.7,86.0,1.4,13.8,19,True,False,True
20230916,5841,25.5,84.0,2.4,8.7,21,True,False,True
20230917,5841,25.4,83.0,1.6,11.2,22,True,False,True
20230918,5841,24.9,84.0,0.4,12.2,23,True,True,True
20230919,5841,24.6,86.0,2.6,12.8,15,True,False,True
20230920,5841,25.5,86.0,2.5,8.6,21,True,False,True
20230921,5841,26.1,84.0,0.7,13.0,25,True,True,True
20230922,5841,25.3,87.0,11.1,14.5,0,True,False,True
20230923,5841,25.3,89.0,12.8,15.0,0,True,False,False
20230924,5841,25.4,84.0,6.6,13.7,5,True,False,True
20230925,5841,25.5,82.0,3.1,12.9,17,True,False,True
20230926,5841,26.0,81.0,2.4,14.4,19,True,False,True
20230927,5841,26.2,82.0,2.4,14.8,19,True,False,True
20230928,5841,25.1,82.0,2.6,16.5,16,True,False,False
20230929,5841,25.5,82.0,1.8,14.0,20,True,False,True
20230930,5841,26.2,84.0,0.4,11.9,27,True,True,True
20231001,5841,27.4,82.0,0.0,16.7,29,True,True,False
20231002,5841,27.5,84.0,0.3,22.4,28,True,True,False
20231003,5841,23.1,98.0,50.2,28.1,0,True,False,False
20231004,5841,23.5,94.0,15.3,18.9,0,True,False,False
20231005,5841,25.0,87.0,3.7,14.9,11,True,False,True
20231006,5841,25.9,76.0,0.3,15.4,26,True,True,False
20231007,5841,26.1,73.0,1.5,12.9,24,True,False,True
20231008,5841,26.1,79.0,0.0,11.2,29,True,True,True
20231009,5841,26.7,84.0,0.0,14.3,28,True,True,True
20231010,5841,27.0,83.0,0.0,14.0,29,True,True,True
20231011,5841,27.4,84.0,0.0,17.9,29,True,True,False
20231012,5841,27.2,81.0,0.0,17.8,29,True,True,False
20231013,5841,27.3,81.0,0.2,16.3,29,True,True,False
20231014,5841,28.7,82.0,0.0,23.9,33,False,True,False
20231015,5841,29.7,83.0,0.0,22.8,35,False,True,False
20231016,5841,29.3,84.0,0.6,18.9,32,False,True,False
20231017,5841,28.2,82.0,0.5,21.2,30,False,True,False
20231018,5841,28.3,80.0,0.2,19.8,31,False,True,False
20231019,5841,28.8,84.0,1.6,21.5,28,False,False,False
20231020,5841,28.6,81.0,0.2,22.2,32,False,True,False
20231021,5841,26.7,91.0,4.7,11.0,15,True,False,True
20231022,5841,27.8,80.0,0.0,19.4,31,True,True,False
20231023,5841,28.1,75.0,0.0,26.5,32,False,True,False
20231024,5841,29.1,76.0,0.0,25.1,35,False,True,False
20231025,5841,29.0,80.0,0.0,25.8,34,False,True,False
20231026,5841,29.0,80.0,0.4,20.0,32,False,True,False
20231027,5841,27.3,89.0,11.3,10.9,1,True,False,True
20231028,5841,27.4,86.0,1.8,13.2,24,True,False,True
20231029,5841,28.0,84.0,0.9,15.1,28,True,True,False
20231030,5841,27.9,83.0,1.1,14.6,27,True,False,True
20231031,5841,28.2,81.0,1.2,13.7,29,False,False,True
20231101,5841,28.3,80.0,0.5,11.9,32,False,True,True
20231102,5841,29.2,79.0,0.0,24.2,34,False,True,False
20231103,5841,27.1,83.0,6.9,27.5,8,True,False,False
20231104,5841,26.6,82.0,39.8,26.7,0,True,False,False
20231105,5841,24.6,96.0,50.2,23.3,0,True,False,False
20231106,5841,27.5,85.0,10.1,16.3,0,True,False,False
20231107,5841,27.8,77.0,1.4,14.4,27,True,False,True
20231108,5841,26.9,82.0,2.6,13.1,22,True,False,True
20231109,5841,28.0,82.0,1.1,17.7,28,True,False,False
20231110,5841,29.5,84.0,24.7,21.5,4,False,False,False
20231111,5841,26.9,88.0,20.6,30.1,0,True,False,False
20231112,5841,27.1,80.0,1.3,16.0,25,True,False,False
20231113,5841,28.1,76.0,0.0,16.8,32,False,True,False
20231114,5841,28.7,80.0,0.3,16.3,32,False,True,False
20231115,5841,27.5,80.0,1.7,14.7,25,True,False,True
20231116,5841,26.9,82.0,0.6,20.9,26,True,True,False
20231117,5841,27.7,79.0,1.2,17.3,27,True,False,False
20231118,5841,28.0,82.0,6.5,14.1,12,True,False,True
20231119,5841,27.7,78.0,0.3,14.5,30,True,True,True
20231120,5841,27.8,78.0,0.4,13.6,31,True,True,True
20231121,5841,28.4,75.0,0.2,15.5,32,False,True,False
20231122,5841,27.2,87.0,6.0,15.1,10,True,False,False
20231123,5841,26.6,88.0,8.9,15.7,0,True,False,False
20231124,5841,27.0,82.0,2.9,19.2,20,True,False,False
20231125,5841,25.8,90.0,15.0,17.4,0,True,False,False
20231126,5841,28.7,83.0,2.1,12.8,28,False,False,True
20231127,5841,28.9,84.0,0.7,13.0,32,False,True,True
20231128,5841,29.1,77.0,0.0,18.5,34,False,True,False
20231129,5841,29.6,78.0,0.0,22.7,36,False,True,False
20231130,5841,30.3,82.0,2.7,23.4,28,False,False,False
20231201,5841,28.2,92.0,8.7,11.4,6,False,False,True
20231202,5841,27.5,84.0,2.8,30.9,21,True,False,False
20231203,5841,26.2,77.0,1.6,24.1,22,True,False,False
20231204,5841,27.4,72.0,0.0,18.2,31,True,True,False
20231205,5841,28.8,74.0,0.2,18.6,34,False,True,False
20231206,5841,28.1,81.0,0.1,13.2,32,False,True,True
20231207,5841,28.0,76.0,0.9,18.4,29,True,True,False
20231208,5841,28.8,75.0,0.1,17.8,34,False,True,False
20231209,5841,28.9,81.0,1.5,13.8,30,False,False,True
20231210,5841,29.2,85.0,1.1,12.3,32,False,False,True
20231211,5841,29.3,85.0,1.6,13.0,30,False,False,True
20231212,5841,29.0,84.0,1.8,13.4,29,False,False,True
20231213,5841,29.5,81.0,0.9,14.4,32,False,True,True
20231214,5841,29.3,84.0,2.3,14.1,27,False,False,True
20231215,5841,29.5,80.0,1.2,12.4,33,False,False,True
20231216,5841,29.3,81.0,1.0,15.2,31,False,False,False
20231217,5841,30.9,78.0,0.0,22.8,37,False,True,False
20231218,5841,31.4,80.0,3.3,15.1,26,False,False,False
20231219,5841,29.2,85.0,3.2,15.6,24,False,False,False
20231220,5841,30.0,81.0,0.5,15.0,35,False,True,False
20231221,5841,30.4,81.0,0.0,14.9,36,False,True,True
20231222,5841,31.2,82.0,0.2,15.5,35,False,True,False
20231223,5841,29.5,86.0,3.6,11.7,25,False,False,True
20231224,5841,27.4,91.0,28.2,16.9,0,True,False,False
20231225,5841,28.6,82.0,12.3,18.5,2,False,False,False
20231226,5841,29.7,84.0,1.5,14.0,31,False,False,True
20231227,5841,30.9,83.0,0.1,18.3,35,False,True,False
20231228,5841,30.2,86.0,6.6,17.4,15,False,False,False
20231229,5841,30.2,87.0,13.5,14.1,6,False,False,True
20231230,5841,29.8,88.0,11.8,16.1,4,False,False,False
20231231,5841,29.1,91.0,10.6,14.4,2,False,False,True
20240101,5841,30.0,90.0,11.6,13.2,6,False,False,True
20240102,5841,32.1,81.0,0.1,24.5,36,False,True,False
20240103,5841,32.4,79.0,0.2,22.0,36,False,True,False
20240104,5841,29.9,85.0,8.8,16.9,9,False,False,False
20240105,5841,30.2,87.0,9.8,20.6,6,False,False,False
20240106,5841,29.7,89.0,5.7,12.2,19,False,False,True
20240107,5841,30.2,89.0,10.2,12.1,7,False,False,True
20240108,5841,28.0,93.0,26.7,11.8,1,True,False,True
20240109,5841,29.9,85.0,4.9,15.2,20,False,False,False
20240110,5841,29.1,85.0,6.2,15.9,14,False,False,False
20240111,5841,30.0,80.0,1.2,16.1,33,False,False,False
20240112,5841,29.0,84.0,2.2,17.5,26,False,False,False
20240113,5841,29.1,76.0,1.2,19.1,31,False,False,False
20240114,5841,29.7,74.0,0.0,19.9,36,False,True,False
20240115,5841,30.6,79.0,2.5,13.8,30,False,False,True
20240116,5841,30.2,91.0,2.1,7.1,33,False,False,True
20240117,5841,30.5,96.0,18.7,8.9,8,False,False,True
20240118,5841,28.9,95.0,53.1,17.0,1,False,False,False
20240119,5841,25.2,93.0,45.0,31.3,0,True,False,False
20240120,5841,25.9,100.0,107.9,26.6,0,True,False,False
20240121,5841,28.0,89.0,9.2,19.6,2,True,False,False
20240122,5841,29.1,84.0,2.5,14.5,26,False,False,True
20240123,5841,29.2,81.0,1.5,23.6,30,False,False,False
20240124,5841,28.8,76.0,2.0,26.7,28,False,False,False
20240125,5841,26.3,76.0,0.8,23.1,25,True,True,False
20240126,5841,25.8,84.0,3.1,17.4,16,True,False,False
20240127,5841,28.4,74.0,1.0,14.8,30,False,False,True
20240128,5841,29.4,84.0,4.8,19.0,20,False,False,False
20240129,5841,27.7,90.0,32.0,22.5,0,True,False,False
20240130,5841,28.2,79.0,1.3,24.3,28,False,False,False
20240131,5841,29.1,76.0,1.9,24.5,29,False,False,False
20240201,5841,28.7,83.0,2.6,22.6,25,False,False,False
20240202,5841,25.7,96.0,39.9,21.4,0,True,False,False
20240203,5841,27.1,89.0,16.5,19.9,0,True,False,False
20240204,5841,28.1,83.0,3.3,15.3,21,False,False,False
20240205,5841,29.0,75.0,0.2,14.8,34,False,True,True
20240206,5841,28.7,84.0,6.1,16.9,14,False,False,False
20240207,5841,29.6,87.0,4.0,17.3,22,False,False,False
20240208,5841,29.5,87.0,1.2,9.2,34,False,False,True
20240209,5841,28.4,93.0,20.2,12.8,1,False,False,True
20240210,5841,28.5,96.0,64.8,13.8,1,False,False,True
20240211,5841,29.1,92.0,7.9,12.9,10,False,False,True
20240212,5841,27.9,94.0,41.1,16.2,0,True,False,False
20240213,5841,26.7,94.0,22.2,18.0,0,True,False,False
20240214,5841,27.3,98.0,62.3,11.7,0,True,False,True
20240215,5841,27.8,94.0,58.0,12.0,0,True,False,True
20240216,5841,29.7,92.0,13.3,12.4,5,False,False,True
20240217,5841,26.7,97.0,16.5,17.8,0,True,False,False
20240218,5841,26.6,95.0,57.9,19.4,0,True,False,False
20240219,5841,27.4,89.0,14.1,15.2,0,True,False,False
20240220,5841,28.2,79.0,1.4,16.6,28,False,False,False
20240221,5841,28.9,76.0,0.3,16.5,33,False,True,False
20240222,5841,28.8,83.0,0.5,11.1,34,False,True,True
20240223,5841,28.8,82.0,2.0,16.2,27,False,False,False
20240224,5841,28.7,82.0,2.8,23.1,24,False,False,False
20240225,5841,29.8,79.0,0.7,23.7,34,False,True,False
20240226,5841,30.5,80.0,6.2,14.5,18,False,False,True
20240227,5841,28.8,91.0,10.6,10.7,4,False,False,True
20240228,5841,28.1,91.0,5.5,10.7,16,False,False,True
20240229,5841,27.8,93.0,28.9,15.3,0,True,False,False
20240301,5841,28.1,92.0,14.2,12.6,1,False,False,True
20240302,5841,28.1,86.0,7.5,14.6,8,False,False,True
20240303,5841,28.7,89.0,20.7,28.4,1,False,False,False
20240304,5841,27.8,97.0,36.1,15.5,0,True,False,False
20240305,5841,29.9,88.0,6.1,21.8,16,False,False,False
20240306,5841,29.9,88.0,25.6,15.1,5,False,False,False
20240307,5841,28.5,90.0,11.7,11.7,3,False,False,True
20240308,5841,29.0,85.0,1.6,11.3,30,False,False,True
20240309,5841,28.8,85.0,1.7,10.2,30,False,False,True
20240310,5841,29.1,83.0,1.5,12.6,31,False,False,True
20240311,5841,29.2,81.0,1.2,16.4,30,False,False,False
20240312,5841,28.4,89.0,4.3,12.2,20,False,False,True
20240313,5841,27.3,92.0,8.5,13.5,3,True,False,True
20240314,5841,27.9,88.0,3.3,12.1,22,True,False,True
20240315,5841,29.4,86.0,4.8,12.9,21,False,False,True
20240316,5841,27.3,92.0,9.5,12.2,1,True,False,True
20240317,5841,28.8,83.0,1.8,11.1,30,False,False,True
20240318,5841,29.0,84.0,1.7,11.0,31,False,False,True
20240319,5841,28.0,88.0,12.7,10.5,3,True,False,True
20240320,5841,28.3,91.0,20.1,9.3,4,False,False,True
20240321,5841,29.6,86.0,2.4,11.8,29,False,False,True
20240322,5841,28.2,86.0,2.3,15.4,24,False,False,False
20240323,5841,26.5,95.0,24.7,20.5,0,True,False,False
20240324,5841,25.3,98.0,54.2,18.8,0,True,False,False
20240325,5841,24.2,100.0,74.5,22.3,0,True,False,False
20240326,5841,26.4,92.0,33.1,25.3,0,True,False,False
20240327,5841,25.8,97.0,22.6,15.8,0,True,False,False
20240328,5841,23.8,99.0,80.2,18.4,0,True,False,False
20240329,5841,26.9,94.0,50.5,16.6,0,True,False,False
20240330,5841,28.6,88.0,0.7,13.4,30,False,True,True
20240331,5841,28.6,87.0,3.4,17.2,21,False,False,False
20240401,5841,28.1,89.0,10.4,22.8,0,False,False,False
20240402,5841,26.8,91.0,6.6,21.3,7,True,False,False
20240403,5841,26.6,91.0,8.4,16.9,1,True,False,False
20240404,5841,27.7,86.0,5.1,19.4,14,True,False,False
20240405,5841,27.6,82.0,2.2,19.0,23,True,False,False
20240406,5841,28.8,86.0,0.9,14.3,30,False,True,True
20240407,5841,28.4,85.0,1.0,12.0,30,False,False,True
20240408,5841,27.8,88.0,2.4,12.4,24,True,False,True
20240409,5841,28.2,84.0,1.1,9.7,31,False,False,True
20240410,5841,29.5,81.0,0.0,18.1,35,False,True,False
20240411,5841,31.1,82.0,0.9,21.8,33,False,True,False
20240412,5841,28.4,89.0,2.0,16.7,25,False,False,False
20240413,5841,27.6,91.0,16.9,17.4,0,True,False,False
20240414,5841,28.8,88.0,18.1,18.5,2,False,False,False
20240415,5841,26.7,91.0,19.8,16.6,0,True,False,False
